time,count
10:05:10,83
10:05:11,52
10:05:12,59
10:05:13,49
10:05:14,71
10:05:15,47
10:05:16,51
10:05:17,53
10:05:18,77
10:05:19,53
10:05:20,62
10:05:21,59
10:05:22,66
10:05:23,50
10:05:24,52
10:05:25,56
10:05:26,63
10:05:27,54
10:05:28,44
10:05:29,49
10:05:30,57
10:05:31,62
10:05:32,63
10:05:33,62
10:05:34,60
10:05:35,51
10:05:36,60
10:05:37,61
10:05:38,64
10:05:39,64
10:05:40,55
10:05:41,54
10:05:42,60
10:05:43,50
10:05:44,53
10:05:45,56
10:05:46,61
10:05:47,53
10:05:48,62
10:05:49,67
10:05:50,45
10:05:51,63
10:05:52,60
10:05:53,68
10:05:54,56
10:05:55,62
10:05:56,60
10:05:57,61
10:05:58,61
10:05:59,54
10:06:00,60
10:06:01,67
10:06:02,54
10:06:03,63
10:06:04,60
10:06:05,56
10:06:06,60
10:06:07,56
10:06:08,65
10:06:09,52
10:06:10,45
10:06:11,68
10:06:12,46
10:06:13,55
10:06:14,53
10:06:15,58
10:06:16,67
10:06:17,63
10:06:18,53
10:06:19,62
10:06:20,51
10:06:21,67
10:06:22,53
10:06:23,60
10:06:24,49
10:06:25,48
10:06:26,70
10:06:27,48
10:06:28,70
10:06:29,72
10:06:30,42
10:06:31,66
10:06:32,54
10:06:33,51
10:06:34,63
10:06:35,65
10:06:36,50
10:06:37,68
10:06:38,52
10:06:39,57
10:06:40,61
10:06:41,63
10:06:42,63
10:06:43,61
10:06:44,59
10:06:45,62
10:06:46,51
10:06:47,50
10:06:48,68
10:06:49,70
10:06:50,57
10:06:51,57
10:06:52,46
10:06:53,51
10:06:54,75
10:06:55,61
10:06:56,57
10:06:57,63
10:06:58,54
10:06:59,56
10:07:00,60
10:07:01,65
10:07:02,57
10:07:03,51
10:07:04,58
10:07:05,52
10:07:06,59
10:07:07,61
10:07:08,61
10:07:09,65
10:07:10,51
10:07:11,56
10:07:12,60
10:07:13,56
10:07:14,52
10:07:15,50
10:07:16,64
10:07:17,65
10:07:18,56
10:07:19,62
10:07:20,56
10:07:21,69
10:07:22,54
10:07:23,63
10:07:24,56
10:07:25,47
10:07:26,58
10:07:27,72
10:07:28,49
10:07:29,51
10:07:30,49
10:07:31,51
10:07:32,60
10:07:33,60
10:07:34,52
10:07:35,50
10:07:36,63
10:07:37,61
10:07:38,57
10:07:39,69
10:07:40,67
10:07:41,54
10:07:42,43
10:07:43,61
10:07:44,57
10:07:45,58
10:07:46,62
10:07:47,68
10:07:48,61
10:07:49,65
10:07:50,66
10:07:51,66
10:07:52,61
10:07:53,64
10:07:54,58
10:07:55,58
10:07:56,53
10:07:57,65
10:07:58,50
10:07:59,59
10:08:00,57
10:08:01,62
10:08:02,61
10:08:03,70
10:08:04,68
10:08:05,61
10:08:06,63
10:08:07,47
10:08:08,68
10:08:09,62
10:08:10,62
10:08:11,63
10:08:12,50
10:08:13,65
10:08:14,60
10:08:15,50
10:08:16,66
10:08:17,61
10:08:18,50
10:08:19,53
10:08:20,59
10:08:21,69
10:08:22,59
10:08:23,75
10:08:24,48
10:08:25,62
10:08:26,57
10:08:27,64
10:08:28,50
10:08:29,51
10:08:30,63
10:08:31,61
10:08:32,45
10:08:33,65
10:08:34,58
10:08:35,66
10:08:36,68
10:08:37,73
10:08:38,49
10:08:39,50
10:08:40,65
10:08:41,65
10:08:42,54
10:08:43,67
10:08:44,66
10:08:45,63
10:08:46,53
10:08:47,65
10:08:48,46
10:08:49,63
10:08:50,63
10:08:51,69
10:08:52,49
10:08:53,57
10:08:54,54
10:08:55,70
10:08:56,54
10:08:57,45
10:08:58,64
10:08:59,66
10:09:00,51
10:09:01,68
10:09:02,68
10:09:03,60
10:09:04,68
10:09:05,66
10:09:06,62
10:09:07,64
10:09:08,52
10:09:09,64
10:09:10,76
10:09:11,62
10:09:12,80
10:09:13,67
10:09:14,76
10:09:15,78
10:09:16,53
10:09:17,56
10:09:18,58
10:09:19,73
10:09:20,66
10:09:21,47
10:09:22,58
10:09:23,52
10:09:24,75
10:09:25,69
10:09:26,59
10:09:27,54
10:09:28,64
10:09:29,62
10:09:30,73
10:09:31,55
10:09:32,58
10:09:33,57
10:09:34,79
10:09:35,54
10:09:36,62
10:09:37,67
10:09:38,52
10:09:39,52
10:09:40,52
10:09:41,66
10:09:42,59
10:09:43,52
10:09:44,58
10:09:45,75
10:09:46,63
10:09:47,49
10:09:48,50
10:09:49,70
10:09:50,57
10:09:51,71
10:09:52,61
10:09:53,69
10:09:54,54
10:09:55,35
10:09:56,70
10:09:57,56
10:09:58,69
10:09:59,62
10:10:00,71
10:10:01,58
10:10:02,63
10:10:03,55
10:10:04,57
10:10:05,60
10:10:06,54
10:10:07,57
10:10:08,59
10:10:09,64
10:10:10,61
10:10:11,62
10:10:12,51
10:10:13,53
10:10:14,72
10:10:15,59
10:10:16,49
10:10:17,52
10:10:18,60
10:10:19,58
10:10:20,64
10:10:21,53
10:10:22,47
10:10:23,75
10:10:24,71
10:10:25,63
10:10:26,68
10:10:27,60
10:10:28,69
10:10:29,61
10:10:30,70
10:10:31,62
10:10:32,62
10:10:33,67
10:10:34,63
10:10:35,68
10:10:36,62
10:10:37,55
10:10:38,70
10:10:39,50
10:10:40,65
10:10:41,59
10:10:42,62
10:10:43,59
10:10:44,57
10:10:45,56
10:10:46,68
10:10:47,52
10:10:48,65
10:10:49,56
10:10:50,63
10:10:51,45
10:10:52,54
10:10:53,60
10:10:54,54
10:10:55,57
10:10:56,55
10:10:57,66
10:10:58,52
10:10:59,73
10:11:00,71
10:11:01,46
10:11:02,55
10:11:03,56
10:11:04,72
10:11:05,65
10:11:06,61
10:11:07,53
10:11:08,49
10:11:09,60
10:11:10,48
10:11:11,72
10:11:12,72
10:11:13,67
10:11:14,64
10:11:15,54
10:11:16,56
10:11:17,75
10:11:18,65
10:11:19,57
10:11:20,64
10:11:21,52
10:11:22,53
10:11:23,59
10:11:24,63
10:11:25,63
10:11:26,56
10:11:27,60
10:11:28,43
10:11:29,74
10:11:30,118
10:11:31,115
10:11:32,90
10:11:33,57
10:11:34,60
10:11:35,48
10:11:36,58
10:11:37,54
10:11:38,61
10:11:39,57
10:11:40,60
10:11:41,68
10:11:42,54
10:11:43,61
10:11:44,51
10:11:45,52
10:11:46,66
10:11:47,62
10:11:48,60
10:11:49,64
10:11:50,58
10:11:51,57
10:11:52,54
10:11:53,63
10:11:54,53
10:11:55,45
10:11:56,60
10:11:57,51
10:11:58,56
10:11:59,60
10:12:00,72
10:12:01,59
10:12:02,62
10:12:03,61
10:12:04,57
10:12:05,70
10:12:06,61
10:12:07,68
10:12:08,60
10:12:09,54
10:12:10,61
10:12:11,74
10:12:12,47
10:12:13,65
10:12:14,75
10:12:15,57
10:12:16,62
10:12:17,46
10:12:18,67
10:12:19,53
10:12:20,59
10:12:21,62
10:12:22,59
10:12:23,57
10:12:24,57
10:12:25,49
10:12:26,60
10:12:27,48
10:12:28,67
10:12:29,63
10:12:30,59
10:12:31,54
10:12:32,59
10:12:33,57
10:12:34,65
10:12:35,57
10:12:36,51
10:12:37,54
10:12:38,58
10:12:39,71
10:12:40,48
10:12:41,61
10:12:42,52
10:12:43,58
10:12:44,61
10:12:45,62
10:12:46,62
10:12:47,64
10:12:48,59
10:12:49,71
10:12:50,55
10:12:51,60
10:12:52,45
10:12:53,58
10:12:54,53
10:12:55,64
10:12:56,54
10:12:57,65
10:12:58,60
10:12:59,64
10:13:00,57
10:13:01,69
10:13:02,62
10:13:03,71
10:13:04,61
10:13:05,51
10:13:06,65
10:13:07,60
10:13:08,49
10:13:09,61
10:13:10,68
10:13:11,85
10:13:12,54
10:13:13,49
10:13:14,53
10:13:15,47
10:13:16,59
10:13:17,73
10:13:18,60
10:13:19,60
10:13:20,56
10:13:21,55
10:13:22,44
10:13:23,60
10:13:24,55
10:13:25,69
10:13:26,50
10:13:27,54
10:13:28,70
10:13:29,48
10:13:30,60
10:13:31,59
10:13:32,78
10:13:33,60
10:13:34,51
10:13:35,64
10:13:36,56
10:13:37,67
10:13:38,56
10:13:39,71
10:13:40,64
10:13:41,47
10:13:42,56
10:13:43,54
10:13:44,55
10:13:45,60
10:13:46,48
10:13:47,51
10:13:48,52
10:13:49,59
10:13:50,55
10:13:51,54
10:13:52,51
10:13:53,50
10:13:54,76
10:13:55,57
10:13:56,57
10:13:57,78
10:13:58,52
10:13:59,51
10:14:00,60
10:14:01,55
10:14:02,59
10:14:03,60
10:14:04,50
10:14:05,57
10:14:06,58
10:14:07,63
10:14:08,54
10:14:09,56
10:14:10,58
10:14:11,36
10:14:12,57
10:14:13,67
10:14:14,59
10:14:15,56
10:14:16,55
10:14:17,49
10:14:18,76
10:14:19,63
10:14:20,59
10:14:21,56
10:14:22,47
10:14:23,60
10:14:24,69
10:14:25,65
10:14:26,45
10:14:27,38
10:14:28,61
10:14:29,60
10:14:30,60
10:14:31,63
10:14:32,52
10:14:33,70
10:14:34,57
10:14:35,41
10:14:36,63
10:14:37,69
10:14:38,54
10:14:39,45
10:14:40,63
10:14:41,71
10:14:42,64
10:14:43,57
10:14:44,62
10:14:45,52
10:14:46,67
10:14:47,60
10:14:48,40
10:14:49,55
10:14:50,70
10:14:51,50
10:14:52,50
10:14:53,52
10:14:54,67
10:14:55,51
10:14:56,66
10:14:57,53
10:14:58,50
10:14:59,63
10:15:00,56
10:15:01,56
10:15:02,58
10:15:03,71
10:15:04,61
10:15:05,73
10:15:06,56
10:15:07,58
10:15:08,66
10:15:09,60
10:15:10,64
10:15:11,64
10:15:12,63
10:15:13,57
10:15:14,55
10:15:15,57
10:15:16,58
10:15:17,59
10:15:18,54
10:15:19,47
10:15:20,77
10:15:21,69
10:15:22,58
10:15:23,49
10:15:24,64
10:15:25,58
10:15:26,59
10:15:27,69
10:15:28,52
10:15:29,46
10:15:30,58
10:15:31,56
10:15:32,68
10:15:33,69
10:15:34,60
10:15:35,45
10:15:36,46
10:15:37,56
10:15:38,64
10:15:39,69
10:15:40,67
10:15:41,52
10:15:42,70
10:15:43,64
10:15:44,59
10:15:45,71
10:15:46,50
10:15:47,67
10:15:48,64
10:15:49,49
10:15:50,48
10:15:51,58
10:15:52,65
10:15:53,47
10:15:54,59
10:15:55,58
10:15:56,61
10:15:57,44
10:15:58,57
10:15:59,52
10:16:00,60
10:16:01,71
10:16:02,51
10:16:03,49
10:16:04,58
10:16:05,62
10:16:06,63
10:16:07,53
10:16:08,62
10:16:09,53
10:16:10,65
10:16:11,74
10:16:12,54
10:16:13,56
10:16:14,42
10:16:15,60
10:16:16,66
10:16:17,63
10:16:18,70
10:16:19,58
10:16:20,60
10:16:21,53
10:16:22,59
10:16:23,65
10:16:24,46
10:16:25,66
10:16:26,54
10:16:27,64
10:16:28,73
10:16:29,54
10:16:30,67
10:16:31,71
10:16:32,71
10:16:33,49
10:16:34,57
10:16:35,52
10:16:36,59
10:16:37,45
10:16:38,56
10:16:39,50
10:16:40,63
10:16:41,77
10:16:42,62
10:16:43,57
10:16:44,64
10:16:45,53
10:16:46,82
10:16:47,66
10:16:48,63
10:16:49,62
10:16:50,63
10:16:51,63
10:16:52,57
10:16:53,54
10:16:54,63
10:16:55,59
10:16:56,57
10:16:57,63
10:16:58,49
10:16:59,51
10:17:00,72
10:17:01,57
10:17:02,55
10:17:03,67
10:17:04,65
10:17:05,40
10:17:06,52
10:17:07,58
10:17:08,63
10:17:09,49
10:17:10,47
10:17:11,64
10:17:12,56
10:17:13,72
10:17:14,54
10:17:15,65
10:17:16,68
10:17:17,58
10:17:18,57
10:17:19,57
10:17:20,72
10:17:21,52
10:17:22,63
10:17:23,67
10:17:24,52
10:17:25,59
10:17:26,62
10:17:27,55
10:17:28,69
10:17:29,67
10:17:30,55
10:17:31,50
10:17:32,61
10:17:33,55
10:17:34,58
10:17:35,64
10:17:36,74
10:17:37,65
10:17:38,57
10:17:39,64
10:17:40,53
10:17:41,50
10:17:42,59
10:17:43,60
10:17:44,66
10:17:45,62
10:17:46,70
10:17:47,56
10:17:48,50
10:17:49,54
10:17:50,62
10:17:51,50
10:17:52,49
10:17:53,66
10:17:54,52
10:17:55,59
10:17:56,65
10:17:57,63
10:17:58,52
10:17:59,54
10:18:00,58
10:18:01,50
10:18:02,57
10:18:03,49
10:18:04,62
10:18:05,59
10:18:06,58
10:18:07,58
10:18:08,60
10:18:09,66
10:18:10,65
10:18:11,70
10:18:12,64
10:18:13,54
10:18:14,51
10:18:15,57
10:18:16,66
10:18:17,62
10:18:18,56
10:18:19,52
10:18:20,60
10:18:21,59
10:18:22,56
10:18:23,57
10:18:24,71
10:18:25,64
10:18:26,65
10:18:27,51
10:18:28,52
10:18:29,57
10:18:30,53
10:18:31,68
10:18:32,65
10:18:33,55
10:18:34,63
10:18:35,58
10:18:36,65
10:18:37,65
10:18:38,67
10:18:39,70
10:18:40,55
10:18:41,59
10:18:42,60
10:18:43,46
10:18:44,65
10:18:45,71
10:18:46,53
10:18:47,53
10:18:48,59
10:18:49,64
10:18:50,64
10:18:51,57
10:18:52,58
10:18:53,59
10:18:54,65
10:18:55,58
10:18:56,42
10:18:57,58
10:18:58,60
10:18:59,65
10:19:00,57
10:19:01,69
10:19:02,68
10:19:03,73
10:19:04,43
10:19:05,57
10:19:06,51
10:19:07,55
10:19:08,52
10:19:09,50
10:19:10,40
10:19:11,54
10:19:12,63
10:19:13,61
10:19:14,52
10:19:15,59
10:19:16,51
10:19:17,45
10:19:18,58
10:19:19,54
10:19:20,51
10:19:21,60
10:19:22,76
10:19:23,64
10:19:24,49
10:19:25,48
10:19:26,65
10:19:27,55
10:19:28,50
10:19:29,60
10:19:30,64
10:19:31,59
10:19:32,59
10:19:33,60
10:19:34,65
10:19:35,51
10:19:36,48
10:19:37,71
10:19:38,83
10:19:39,67
10:19:40,85
10:19:41,80
10:19:42,48
10:19:43,61
10:19:44,66
10:19:45,57
10:19:46,63
10:19:47,60
10:19:48,53
10:19:49,55
10:19:50,60
10:19:51,58
10:19:52,65
10:19:53,66
10:19:54,67
10:19:55,65
10:19:56,64
10:19:57,69
10:19:58,54
10:19:59,76
10:20:00,54
10:20:01,62
10:20:02,82
10:20:03,71
10:20:04,62
10:20:05,72
10:20:06,58
10:20:07,61
10:20:08,76
10:20:09,75
10:20:10,55
10:20:11,68
10:20:12,66
10:20:13,76
10:20:14,73
10:20:15,52
10:20:16,75
10:20:17,53
10:20:18,64
10:20:19,61
10:20:20,58
10:20:21,69
10:20:22,62
10:20:23,79
10:20:24,72
10:20:25,62
10:20:26,58
10:20:27,45
10:20:28,54
10:20:29,64
10:20:30,71
10:20:31,68
10:20:32,72
10:20:33,57
10:20:34,71
10:20:35,57
10:20:36,55
10:20:37,41
10:20:38,47
10:20:39,44
10:20:40,54
10:20:41,51
10:20:42,62
10:20:43,54
10:20:44,50
10:20:45,54
10:20:46,73
10:20:47,54
10:20:48,59
10:20:49,62
10:20:50,63
10:20:51,58
10:20:52,62
10:20:53,43
10:20:54,64
10:20:55,42
10:20:56,65
10:20:57,61
10:20:58,59
10:20:59,59
10:21:00,63
10:21:01,69
10:21:02,55
10:21:03,64
10:21:04,56
10:21:05,56
10:21:06,56
10:21:07,57
10:21:08,63
10:21:09,53
10:21:10,64
10:21:11,72
10:21:12,60
10:21:13,53
10:21:14,55
10:21:15,61
10:21:16,46
10:21:17,63
10:21:18,59
10:21:19,56
10:21:20,44
10:21:21,57
10:21:22,51
10:21:23,54
10:21:24,49
10:21:25,67
10:21:26,62
10:21:27,57
10:21:28,53
10:21:29,51
10:21:30,66
10:21:31,63
10:21:32,65
10:21:33,57
10:21:34,56
10:21:35,56
10:21:36,69
10:21:37,55
10:21:38,69
10:21:39,56
10:21:40,48
10:21:41,54
10:21:42,58
10:21:43,50
10:21:44,61
10:21:45,62
10:21:46,70
10:21:47,74
10:21:48,63
10:21:49,74
10:21:50,63
10:21:51,57
10:21:52,74
10:21:53,68
10:21:54,53
10:21:55,49
10:21:56,55
10:21:57,57
10:21:58,61
10:21:59,63
10:22:00,51
10:22:01,57
10:22:02,53
10:22:03,59
10:22:04,60
10:22:05,58
10:22:06,51
10:22:07,57
10:22:08,62
10:22:09,58
10:22:10,50
10:22:11,71
10:22:12,56
10:22:13,64
10:22:14,81
10:22:15,60
10:22:16,61
10:22:17,46
10:22:18,56
10:22:19,59
10:22:20,47
10:22:21,73
10:22:22,64
10:22:23,51
10:22:24,58
10:22:25,77
10:22:26,63
10:22:27,51
10:22:28,57
10:22:29,58
10:22:30,64
10:22:31,56
10:22:32,60
10:22:33,56
10:22:34,62
10:22:35,59
10:22:36,66
10:22:37,44
10:22:38,68
10:22:39,55
10:22:40,56
10:22:41,55
10:22:42,51
10:22:43,59
10:22:44,50
10:22:45,54
10:22:46,65
10:22:47,52
10:22:48,35
10:22:49,69
10:22:50,60
10:22:51,65
10:22:52,57
10:22:53,64
10:22:54,54
10:22:55,51
10:22:56,58
10:22:57,63
10:22:58,67
10:22:59,53
10:23:00,56
10:23:01,53
10:23:02,60
10:23:03,67
10:23:04,57
10:23:05,56
10:23:06,64
10:23:07,57
10:23:08,55
10:23:09,59
10:23:10,77
10:23:11,75
10:23:12,74
10:23:13,60
10:23:14,48
10:23:15,58
10:23:16,65
10:23:17,71
10:23:18,56
10:23:19,60
10:23:20,70
10:23:21,54
10:23:22,50
10:23:23,65
10:23:24,57
10:23:25,48
10:23:26,64
10:23:27,57
10:23:28,52
10:23:29,71
10:23:30,50
10:23:31,52
10:23:32,47
10:23:33,59
10:23:34,64
10:23:35,54
10:23:36,49
10:23:37,53
10:23:38,61
10:23:39,55
10:23:40,47
10:23:41,56
10:23:42,44
10:23:43,53
10:23:44,68
10:23:45,57
10:23:46,74
10:23:47,62
10:23:48,69
10:23:49,47
10:23:50,73
10:23:51,56
10:23:52,65
10:23:53,58
10:23:54,58
10:23:55,53
10:23:56,62
10:23:57,58
10:23:58,69
10:23:59,64
10:24:00,62
10:24:01,59
10:24:02,68
10:24:03,66
10:24:04,64
10:24:05,58
10:24:06,72
10:24:07,55
10:24:08,56
10:24:09,67
10:24:10,61
10:24:11,53
10:24:12,54
10:24:13,78
10:24:14,56
10:24:15,73
10:24:16,60
10:24:17,61
10:24:18,61
10:24:19,67
10:24:20,70
10:24:21,67
10:24:22,51
10:24:23,57
10:24:24,53
10:24:25,53
10:24:26,54
10:24:27,55
10:24:28,61
10:24:29,60
10:24:30,58
10:24:31,58
10:24:32,61
10:24:33,76
10:24:34,55
10:24:35,65
10:24:36,56
10:24:37,48
10:24:38,72
10:24:39,60
10:24:40,63
10:24:41,54
10:24:42,62
10:24:43,58
10:24:44,57
10:24:45,67
10:24:46,66
10:24:47,75
10:24:48,60
10:24:49,52
10:24:50,63
10:24:51,59
10:24:52,52
10:24:53,50
10:24:54,70
10:24:55,62
10:24:56,66
10:24:57,48
10:24:58,53
10:24:59,56
10:25:00,51
10:25:01,67
10:25:02,65
10:25:03,55
10:25:04,53
10:25:05,57
10:25:06,73
10:25:07,57
10:25:08,70
10:25:09,64
10:25:10,50
10:25:11,71
10:25:12,56
10:25:13,63
10:25:14,60
10:25:15,73
10:25:16,62
10:25:17,62
10:25:18,77
10:25:19,62
10:25:20,70
10:25:21,64
10:25:22,52
10:25:23,70
10:25:24,55
10:25:25,62
10:25:26,56
10:25:27,68
10:25:28,49
10:25:29,63
10:25:30,79
10:25:31,66
10:25:32,59
10:25:33,60
10:25:34,66
10:25:35,58
10:25:36,69
10:25:37,45
10:25:38,58
10:25:39,59
10:25:40,62
10:25:41,53
10:25:42,57
10:25:43,63
10:25:44,68
10:25:45,58
10:25:46,53
10:25:47,57
10:25:48,70
10:25:49,65
10:25:50,62
10:25:51,56
10:25:52,53
10:25:53,58
10:25:54,70
10:25:55,74
10:25:56,50
10:25:57,56
10:25:58,55
10:25:59,79
10:26:00,67
10:26:01,58
10:26:02,63
10:26:03,68
10:26:04,57
10:26:05,69
10:26:06,51
10:26:07,55
10:26:08,65
10:26:09,56
10:26:10,52
10:26:11,64
10:26:12,44
10:26:13,65
10:26:14,57
10:26:15,45
10:26:16,43
10:26:17,53
10:26:18,66
10:26:19,68
10:26:20,59
10:26:21,60
10:26:22,51
10:26:23,56
10:26:24,57
10:26:25,71
10:26:26,69
10:26:27,59
10:26:28,68
10:26:29,58
10:26:30,54
10:26:31,61
10:26:32,56
10:26:33,47
10:26:34,71
10:26:35,62
10:26:36,66
10:26:37,51
10:26:38,66
10:26:39,57
10:26:40,74
10:26:41,73
10:26:42,64
10:26:43,67
10:26:44,62
10:26:45,51
10:26:46,79
10:26:47,78
10:26:48,51
10:26:49,61
10:26:50,67
10:26:51,71
10:26:52,53
10:26:53,61
10:26:54,56
10:26:55,60
10:26:56,72
10:26:57,61
10:26:58,53
10:26:59,64
10:27:00,65
10:27:01,70
10:27:02,55
10:27:03,62
10:27:04,59
10:27:05,63
10:27:06,64
10:27:07,56
10:27:08,57
10:27:09,80
10:27:10,65
10:27:11,53
10:27:12,51
10:27:13,57
10:27:14,62
10:27:15,62
10:27:16,65
10:27:17,67
10:27:18,60
10:27:19,71
10:27:20,59
10:27:21,67
10:27:22,77
10:27:23,56
10:27:24,57
10:27:25,63
10:27:26,77
10:27:27,67
10:27:28,51
10:27:29,62
10:27:30,57
10:27:31,60
10:27:32,51
10:27:33,71
10:27:34,51
10:27:35,65
10:27:36,63
10:27:37,49
10:27:38,60
10:27:39,70
10:27:40,62
10:27:41,70
10:27:42,58
10:27:43,55
10:27:44,64
10:27:45,56
10:27:46,50
10:27:47,60
10:27:48,70
10:27:49,59
10:27:50,64
10:27:51,58
10:27:52,62
10:27:53,55
10:27:54,59
10:27:55,64
10:27:56,61
10:27:57,73
10:27:58,48
10:27:59,60
10:28:00,57
10:28:01,51
10:28:02,78
10:28:03,55
10:28:04,87
10:28:05,67
10:28:06,66
10:28:07,63
10:28:08,66
10:28:09,69
10:28:10,55
10:28:11,61
10:28:12,59
10:28:13,69
10:28:14,85
10:28:15,69
10:28:16,52
10:28:17,63
10:28:18,38
10:28:19,58
10:28:20,54
10:28:21,62
10:28:22,72
10:28:23,71
10:28:24,46
10:28:25,62
10:28:26,59
10:28:27,64
10:28:28,63
10:28:29,62
10:28:30,70
10:28:31,69
10:28:32,40
10:28:33,61
10:28:34,55
10:28:35,65
10:28:36,68
10:28:37,52
10:28:38,60
10:28:39,70
10:28:40,58
10:28:41,61
10:28:42,55
10:28:43,50
10:28:44,63
10:28:45,64
10:28:46,53
10:28:47,60
10:28:48,60
10:28:49,73
10:28:50,50
10:28:51,61
10:28:52,73
10:28:53,53
10:28:54,83
10:28:55,59
10:28:56,64
10:28:57,55
10:28:58,68
10:28:59,53
10:29:00,67
10:29:01,61
10:29:02,61
10:29:03,61
10:29:04,72
10:29:05,71
10:29:06,45
10:29:07,64
10:29:08,65
10:29:09,70
10:29:10,57
10:29:11,66
10:29:12,58
10:29:13,65
10:29:14,53
10:29:15,67
10:29:16,71
10:29:17,58
10:29:18,67
10:29:19,64
10:29:20,77
10:29:21,59
10:29:22,51
10:29:23,59
10:29:24,76
10:29:25,43
10:29:26,71
10:29:27,61
10:29:28,81
10:29:29,68
10:29:30,62
10:29:31,63
10:29:32,59
10:29:33,55
10:29:34,70
10:29:35,53
10:29:36,68
10:29:37,68
10:29:38,68
10:29:39,63
10:29:40,66
10:29:41,59
10:29:42,70
10:29:43,66
10:29:44,70
10:29:45,49
10:29:46,55
10:29:47,71
10:29:48,67
10:29:49,60
10:29:50,59
10:29:51,53
10:29:52,60
10:29:53,70
10:29:54,70
10:29:55,67
10:29:56,66
10:29:57,52
10:29:58,66
10:29:59,71
10:30:00,75
10:30:01,76
10:30:02,70
10:30:03,57
10:30:04,80
10:30:05,72
10:30:06,69
10:30:07,69
10:30:08,60
10:30:09,65
10:30:10,74
10:30:11,63
10:30:12,57
10:30:13,69
10:30:14,71
10:30:15,52
10:30:16,54
10:30:17,55
10:30:18,64
10:30:19,71
10:30:20,74
10:30:21,57
10:30:22,74
10:30:23,64
10:30:24,65
10:30:25,53
10:30:26,57
10:30:27,70
10:30:28,64
10:30:29,60
10:30:30,53
10:30:31,58
10:30:32,78
10:30:33,61
10:30:34,67
10:30:35,65
10:30:36,67
10:30:37,60
10:30:38,60
10:30:39,57
10:30:40,69
10:30:41,62
10:30:42,56
10:30:43,66
10:30:44,49
10:30:45,46
10:30:46,70
10:30:47,61
10:30:48,56
10:30:49,50
10:30:50,61
10:30:51,73
10:30:52,60
10:30:53,64
10:30:54,70
10:30:55,49
10:30:56,68
10:30:57,65
10:30:58,58
10:30:59,62
10:31:00,47
10:31:01,58
10:31:02,69
10:31:03,47
10:31:04,73
10:31:05,63
10:31:06,62
10:31:07,59
10:31:08,53
10:31:09,53
10:31:10,64
10:31:11,79
10:31:12,70
10:31:13,56
10:31:14,58
10:31:15,68
10:31:16,65
10:31:17,69
10:31:18,77
10:31:19,50
10:31:20,53
10:31:21,51
10:31:22,52
10:31:23,47
10:31:24,69
10:31:25,63
10:31:26,65
10:31:27,51
10:31:28,57
10:31:29,56
10:31:30,44
10:31:31,56
10:31:32,69
10:31:33,52
10:31:34,63
10:31:35,66
10:31:36,65
10:31:37,71
10:31:38,60
10:31:39,51
10:31:40,54
10:31:41,62
10:31:42,52
10:31:43,56
10:31:44,57
10:31:45,48
10:31:46,81
10:31:47,62
10:31:48,57
10:31:49,66
10:31:50,61
10:31:51,59
10:31:52,58
10:31:53,61
10:31:54,49
10:31:55,52
10:31:56,49
10:31:57,58
10:31:58,52
10:31:59,57
10:32:00,61
10:32:01,70
10:32:02,67
10:32:03,79
10:32:04,61
10:32:05,50
10:32:06,58
10:32:07,51
10:32:08,64
10:32:09,56
10:32:10,57
10:32:11,59
10:32:12,58
10:32:13,58
10:32:14,72
10:32:15,64
10:32:16,65
10:32:17,52
10:32:18,57
10:32:19,56
10:32:20,69
10:32:21,46
10:32:22,50
10:32:23,57
10:32:24,65
10:32:25,68
10:32:26,59
10:32:27,54
10:32:28,57
10:32:29,58
10:32:30,61
10:32:31,61
10:32:32,47
10:32:33,71
10:32:34,75
10:32:35,64
10:32:36,55
10:32:37,66
10:32:38,63
10:32:39,64
10:32:40,75
10:32:41,62
10:32:42,65
10:32:43,50
10:32:44,63
10:32:45,69
10:32:46,51
10:32:47,63
10:32:48,54
10:32:49,55
10:32:50,66
10:32:51,59
10:32:52,72
10:32:53,45
10:32:54,57
10:32:55,48
10:32:56,80
10:32:57,61
10:32:58,70
10:32:59,49
10:33:00,53
10:33:01,66
10:33:02,68
10:33:03,75
10:33:04,62
10:33:05,49
10:33:06,56
10:33:07,59
10:33:08,67
10:33:09,71
10:33:10,47
10:33:11,59
10:33:12,58
10:33:13,65
10:33:14,69
10:33:15,63
10:33:16,58
10:33:17,57
10:33:18,62
10:33:19,65
10:33:20,57
10:33:21,64
10:33:22,50
10:33:23,56
10:33:24,55
10:33:25,56
10:33:26,64
10:33:27,83
10:33:28,65
10:33:29,60
10:33:30,69
10:33:31,64
10:33:32,50
10:33:33,66
10:33:34,74
10:33:35,69
10:33:36,69
10:33:37,63
10:33:38,57
10:33:39,66
10:33:40,52
10:33:41,59
10:33:42,61
10:33:43,50
10:33:44,64
10:33:45,57
10:33:46,76
10:33:47,65
10:33:48,49
10:33:49,63
10:33:50,69
10:33:51,60
10:33:52,75
10:33:53,71
10:33:54,80
10:33:55,52
10:33:56,65
10:33:57,77
10:33:58,58
10:33:59,74
10:34:00,67
10:34:01,52
10:34:02,68
10:34:03,52
10:34:04,75
10:34:05,66
10:34:06,60
10:34:07,65
10:34:08,55
10:34:09,58
10:34:10,48
10:34:11,62
10:34:12,50
10:34:13,65
10:34:14,62
10:34:15,68
10:34:16,74
10:34:17,39
10:34:18,60
